Kind,Name,Cyclomatic,CountLineCode,Essential
Lambda Method,org.junit.platform.testkit.engine.TestExecutionResultConditions.cause.(lambda_expr_1),1,1,1
Public Static Method,org.junit.platform.testkit.engine.TestExecutionResultConditions.instanceOf,1,3,1
Public Static Method,org.junit.platform.testkit.engine.TestExecutionResultConditions.message,1,4,1
Public Static Method,org.junit.platform.testkit.engine.TestExecutionResultConditions.message,1,3,1
Public Static Method,org.junit.platform.testkit.engine.TestExecutionResultConditions.status,1,4,1
Public Static Method,org.junit.platform.testkit.engine.TestExecutionResultConditions.suppressed,1,6,1
Private Static Method,org.junit.platform.testkit.engine.TestExecutionResultConditions.suppressed,1,6,1
Lambda Method,org.junit.platform.testkit.engine.TestExecutionResultConditions.suppressed.(lambda_expr_1),1,1,1
Lambda Method,org.junit.platform.testkit.engine.TestExecutionResultConditions.suppressed.(lambda_expr_1),1,2,1
Public Static Method,org.junit.platform.testkit.engine.TestExecutionResultConditions.throwable,1,6,1
Private Static Method,org.junit.platform.testkit.engine.TestExecutionResultConditions.throwable,1,6,1
Lambda Method,org.junit.platform.testkit.engine.TestExecutionResultConditions.throwable.(lambda_expr_1),1,1,1
Package,org.junit.vintage,,0,
Package,org.junit.vintage.engine,,1591,
Class,org.junit.vintage.engine.JUnit4ParameterizedTests,,34,
Private Class,org.junit.vintage.engine.JUnit4ParameterizedTests.StatusTrackingListener,,8,
Public Method,org.junit.vintage.engine.JUnit4ParameterizedTests.StatusTrackingListener.executionFinished,2,5,1
Private Method,org.junit.vintage.engine.JUnit4ParameterizedTests.executeTests,1,10,1
Method,org.junit.vintage.engine.JUnit4ParameterizedTests.selectingOneTestFromParameterizedClassRunsWithAllValues,1,4,1
Method,org.junit.vintage.engine.JUnit4ParameterizedTests.selectingWholeParameterizedClassRunsTestsWithAllValues,1,7,1
Class,org.junit.vintage.engine.JUnit4VersionCheck,,36,
Static Method,org.junit.vintage.engine.JUnit4VersionCheck.checkSupported,1,3,1
Static Method,org.junit.vintage.engine.JUnit4VersionCheck.checkSupported,2,8,1
Private Static Method,org.junit.vintage.engine.JUnit4VersionCheck.parseVersion,3,12,3
Private Static Method,org.junit.vintage.engine.JUnit4VersionCheck.readVersion,2,9,1
Class,org.junit.vintage.engine.JUnit4VersionCheckTests,,24,
Method,org.junit.vintage.engine.JUnit4VersionCheckTests.handlesErrorsParsingVersion,1,5,1
Lambda Method,org.junit.vintage.engine.JUnit4VersionCheckTests.handlesErrorsParsingVersion.(lambda_expr_1),1,1,1
Lambda Method,org.junit.vintage.engine.JUnit4VersionCheckTests.handlesErrorsParsingVersion.(lambda_expr_1).(lambda_expr_2),1,1,1
Method,org.junit.vintage.engine.JUnit4VersionCheckTests.handlesErrorsReadingVersion,1,8,1
Lambda Method,org.junit.vintage.engine.JUnit4VersionCheckTests.handlesErrorsReadingVersion.(lambda_expr_1),1,3,1
Lambda Method,org.junit.vintage.engine.JUnit4VersionCheckTests.handlesErrorsReadingVersion.(lambda_expr_1).(lambda_expr_2),1,3,1
Method,org.junit.vintage.engine.JUnit4VersionCheckTests.throwsExceptionOnUnsupportedVersion,1,6,1
Lambda Method,org.junit.vintage.engine.JUnit4VersionCheckTests.throwsExceptionOnUnsupportedVersion.(lambda_expr_1),1,1,1
Lambda Method,org.junit.vintage.engine.JUnit4VersionCheckTests.throwsExceptionOnUnsupportedVersion.(lambda_expr_1).(lambda_expr_2),1,1,1
Class,org.junit.vintage.engine.VintageLauncherIntegrationTests,,172,
Private Method,org.junit.vintage.engine.VintageLauncherIntegrationTests.discover,1,4,1
Private Method,org.junit.vintage.engine.VintageLauncherIntegrationTests.execute,1,12,1
Anonymous Class,org.junit.vintage.engine.VintageLauncherIntegrationTests.execute.(Anon_1),,5,
Public Method,org.junit.vintage.engine.VintageLauncherIntegrationTests.execute.(Anon_1).executionFinished,1,3,1
Method,org.junit.vintage.engine.VintageLauncherIntegrationTests.executesAllTestsForNotFilterableChildRunnerOfSuite,1,17,1
Lambda Method,org.junit.vintage.engine.VintageLauncherIntegrationTests.executesAllTestsForNotFilterableChildRunnerOfSuite.(lambda_expr_1),1,1,1
Method,org.junit.vintage.engine.VintageLauncherIntegrationTests.executesAllTestsForNotFilterableRunner,1,16,1
Lambda Method,org.junit.vintage.engine.VintageLauncherIntegrationTests.executesAllTestsForNotFilterableRunner.(lambda_expr_1),1,1,1
Method,org.junit.vintage.engine.VintageLauncherIntegrationTests.executesIncludedTaggedMethodOfNestedTestClass,1,13,1
Method,org.junit.vintage.engine.VintageLauncherIntegrationTests.executesOnlyNotExcludedTaggedMethodOfNestedTestClass,1,13,1
Method,org.junit.vintage.engine.VintageLauncherIntegrationTests.executesOnlyTaggedMethodOfRegularTestClass,1,11,1
Method,org.junit.vintage.engine.VintageLauncherIntegrationTests.executesOnlyTaggedMethodsForSuite,1,13,1
Method,org.junit.vintage.engine.VintageLauncherIntegrationTests.filtersOutAllDescendantsOfParameterizedTestCase,1,11,1
Lambda Method,org.junit.vintage.engine.VintageLauncherIntegrationTests.filtersOutAllDescendantsOfParameterizedTestCase.(lambda_expr_1),1,1,1
Method,org.junit.vintage.engine.VintageLauncherIntegrationTests.removesCompleteClassIfItHasExcludedTag,1,11,1
Method,org.junit.vintage.engine.VintageLauncherIntegrationTests.removesCompleteClassIfNoMethodHasMatchingTags,1,11,1
Method,org.junit.vintage.engine.VintageLauncherIntegrationTests.removesCompleteClassWithNotFilterableRunnerIfItHasExcludedTag,1,11,1
Method,org.junit.vintage.engine.VintageLauncherIntegrationTests.removesWholeSubtree,1,11,1
Private Method,org.junit.vintage.engine.VintageLauncherIntegrationTests.toRequest,1,3,1
Public Class,org.junit.vintage.engine.VintageTestEngine,,34,
Public Method,org.junit.vintage.engine.VintageTestEngine.discover,1,4,1
Public Method,org.junit.vintage.engine.VintageTestEngine.execute,1,8,1
Private Method,org.junit.vintage.engine.VintageTestEngine.executeAllChildren,1,6,1
Public Method,org.junit.vintage.engine.VintageTestEngine.getArtifactId,1,3,1
Public Method,org.junit.vintage.engine.VintageTestEngine.getGroupId,1,3,1
Public Method,org.junit.vintage.engine.VintageTestEngine.getId,1,3,1
Class,org.junit.vintage.engine.VintageTestEngineBasicTests,,19,
Method,org.junit.vintage.engine.VintageTestEngineBasicTests.artifactId,1,3,1
Method,org.junit.vintage.engine.VintageTestEngineBasicTests.groupId,1,3,1
Method,org.junit.vintage.engine.VintageTestEngineBasicTests.id,1,3,1
Method,org.junit.vintage.engine.VintageTestEngineBasicTests.version,1,3,1
Class,org.junit.vintage.engine.VintageTestEngineDiscoveryTests,,531,
Private Static Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.assertClassSource,1,5,1
Private Static Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.assertContainerTestDescriptor,1,9,1
Private Static Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.assertInitializationError,1,10,1
Private Static Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.assertMethodSource,1,3,1
Private Static Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.assertMethodSource,1,9,1
Private Static Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.assertRunnerTestDescriptor,1,7,1
Private Static Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.assertTestMethodDescriptor,1,10,1
Private Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.assertYieldsNoDescriptors,1,4,1
Private Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.assertYieldsNoDescriptors,1,4,1
Private Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.discoverTests,1,3,1
Private Static Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.discoveryRequestForClass,1,3,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.doesNotResolveClassRunWithJUnitPlatform,1,3,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.doesNotResolveMethodOfClassNotAcceptedByClassNameFilter,1,8,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.doesNotResolveMethodOfClassNotAcceptedByPackageNameFilter,1,8,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.doesNotResolveMissingUniqueIdSelectorForSingleClass,1,10,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.doesNotResolvePlainOldJavaClassesWithoutAnyTest,1,3,1
Private Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.findChildByDisplayName,1,9,1
Lambda Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.findChildByDisplayName.(lambda_expr_1),1,2,1
Private Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.getClasspathRoot,1,4,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.ignoresMoreFineGrainedSelectorsWhenClassIsSelectedAsWell,1,11,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.ignoresRedundantSelector,1,13,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesApplyingClassNameFilters,1,11,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesApplyingPackageNameFilters,1,9,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesCategoriesIntoTags,1,20,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesClassForMethodSelectorForClassWithNonFilterableRunner,1,11,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesClassesWithInheritedMethods,1,12,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesClasspathSelector,1,10,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesClasspathSelectorForJarFile,1,17,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesCombinationOfMethodAndUniqueIdSelector,1,16,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesEmptyIgnoredTestClass,1,11,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesIgnoredJUnit4TestClass,1,13,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesJUnit3SuiteWithSingleTestCaseWithSingleTestWhichFails,1,13,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesJUnit3TestCase,1,10,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesJUnit4SuiteWithPlainJUnit4TestCaseWithSingleTestWhichIsIgnored,1,13,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesJUnit4TestCaseWithOverloadedMethod,1,19,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesJUnit4TestClassWithCustomRunner,1,10,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesMethodOfIgnoredJUnit4TestClass,1,11,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesMethodSelectorForSingleMethod,1,11,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesMethodSelectorForTwoMethodsOfSameClass,1,17,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesMultipleUniqueIdSelectorsForMethodsOfSameClass,1,15,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesPackageSelectorForJUnit3SamplesPackage,1,10,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesPackageSelectorForJUnit4SamplesPackage,1,10,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesSimpleJUnit4TestClass,1,10,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesTestSourceForParameterizedTests,1,16,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesUniqueIdSelectorForSingleClass,1,9,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesUniqueIdSelectorForSingleMethod,1,11,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesUniqueIdSelectorOfSingleClassWithinSuite,1,14,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesUniqueIdSelectorOfSingleMethodWithinSuite,1,15,1
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.usesCustomUniqueIdsWhenPresent,1,13,1
Class,org.junit.vintage.engine.VintageTestEngineExecutionTests,,471,
Public Static Class,org.junit.vintage.engine.VintageTestEngineExecutionTests.DynamicAndStaticChildrenRunner,,21,
Public Constructor,org.junit.vintage.engine.VintageTestEngineExecutionTests.DynamicAndStaticChildrenRunner.DynamicAndStaticChildrenRunner,1,3,1
Public Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.DynamicAndStaticChildrenRunner.getDescription,1,5,1
Public Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.DynamicAndStaticChildrenRunner.run,1,8,1
Public Static Class,org.junit.vintage.engine.VintageTestEngineExecutionTests.DynamicAndStaticTestClass,,2,
Public Static Class,org.junit.vintage.engine.VintageTestEngineExecutionTests.DynamicSuiteRunner,,16,
Public Constructor,org.junit.vintage.engine.VintageTestEngineExecutionTests.DynamicSuiteRunner.DynamicSuiteRunner,1,3,1
Public Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.DynamicSuiteRunner.getDescription,1,3,1
Public Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.DynamicSuiteRunner.run,1,5,1
Public Static Class,org.junit.vintage.engine.VintageTestEngineExecutionTests.DynamicTestClass,,2,
Public Static Class,org.junit.vintage.engine.VintageTestEngineExecutionTests.MisbehavingChildTestClass,,2,
Public Static Class,org.junit.vintage.engine.VintageTestEngineExecutionTests.MisbehavingChildlessRunner,,14,
Public Constructor,org.junit.vintage.engine.VintageTestEngineExecutionTests.MisbehavingChildlessRunner.MisbehavingChildlessRunner,1,3,1
Public Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.MisbehavingChildlessRunner.getDescription,1,3,1
Public Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.MisbehavingChildlessRunner.run,1,3,1
Public Static Class,org.junit.vintage.engine.VintageTestEngineExecutionTests.SuiteWithDynamicAndStaticTestClass,,2,
Private Static Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.execute,1,3,1
Private Static Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.execute,1,8,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesEmptyIgnoredTestClass,1,7,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesEnclosedJUnit4TestCase,1,16,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesIgnoredJUnit4TestCase,1,7,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesIgnoredParameterizedTestCase,1,14,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4SuiteOfSuiteWithIgnoredJUnit4TestCase,1,13,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4SuiteOfSuiteWithJUnit4TestCaseWithAssumptionFailureInBeforeClass,1,15,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4SuiteOfSuiteWithJUnit4TestCaseWithErrorInBeforeClass,1,15,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4SuiteWithExceptionThrowingRunner,1,8,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4SuiteWithJUnit3SuiteWithSingleTestCase,1,16,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4SuiteWithJUnit4TestCaseWithErrorInBeforeClass,1,12,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4SuiteWithPlainJUnit4TestCaseWithSingleTestWhichIsIgnored,1,12,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4TestCaseWithAssumptionFailureInBeforeClass,1,9,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4TestCaseWithErrorCollectorStoringMultipleFailures,1,13,1
Lambda Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4TestCaseWithErrorCollectorStoringMultipleFailures.(lambda_expr_1),1,1,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4TestCaseWithErrorInAfterClass,1,14,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4TestCaseWithErrorInBeforeClass,1,9,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4TestCaseWithExceptionThrowingRunner,1,8,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4TestCaseWithOverloadedMethod,1,12,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4TestCaseWithRunnerWithCustomUniqueIds,1,10,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesMalformedJUnit4TestCase,1,10,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesParameterizedTestCase,1,17,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesPlainJUnit4TestCaseWithFiveTests,1,19,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesPlainJUnit4TestCaseWithSingleTestWhichFails,1,11,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesPlainJUnit4TestCaseWithTwoTests,1,13,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.ignoreEventsForUnknownDescriptionsByMisbehavingChildlessRunner,1,10,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.reportsDynamicTestsForUnknownDescriptions,1,11,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.reportsExecutionEventsAroundLifecycleMethods,1,47,1
Anonymous Class,org.junit.vintage.engine.VintageTestEngineExecutionTests.reportsExecutionEventsAroundLifecycleMethods.(Anon_1),,22,
Public Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.reportsExecutionEventsAroundLifecycleMethods.(Anon_1).dynamicTestRegistered,1,2,1
Public Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.reportsExecutionEventsAroundLifecycleMethods.(Anon_1).executionFinished,1,4,1
Public Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.reportsExecutionEventsAroundLifecycleMethods.(Anon_1).executionSkipped,1,4,1
Public Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.reportsExecutionEventsAroundLifecycleMethods.(Anon_1).executionStarted,1,4,1
Public Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.reportsExecutionEventsAroundLifecycleMethods.(Anon_1).reportingEntryPublished,1,2,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.reportsIntermediateContainersFinishedAfterTheirDynamicChildren,1,16,1
Private Static Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.request,1,3,1
Public Class,org.junit.vintage.engine.VintageTestEngineTestSuite,,2,
Public Class,org.junit.vintage.engine.VintageUniqueIdBuilder,,37,
Public Static Method,org.junit.vintage.engine.VintageUniqueIdBuilder.engineId,1,3,1
Private Static Method,org.junit.vintage.engine.VintageUniqueIdBuilder.methodValue,1,3,1
Public Static Method,org.junit.vintage.engine.VintageUniqueIdBuilder.uniqueIdForClass,1,4,1
Public Static Method,org.junit.vintage.engine.VintageUniqueIdBuilder.uniqueIdForClass,1,3,1
Public Static Method,org.junit.vintage.engine.VintageUniqueIdBuilder.uniqueIdForClasses,2,7,1
Public Static Method,org.junit.vintage.engine.VintageUniqueIdBuilder.uniqueIdForErrorInClass,1,4,1
Public Static Method,org.junit.vintage.engine.VintageUniqueIdBuilder.uniqueIdForMethod,1,3,1
Public Static Method,org.junit.vintage.engine.VintageUniqueIdBuilder.uniqueIdForMethod,1,4,1
Public Static Method,org.junit.vintage.engine.VintageUniqueIdBuilder.uniqueIdForMethod,1,4,1
Package,org.junit.vintage.engine.descriptor,,302,
Class,org.junit.vintage.engine.descriptor.RunnerRequest,,10,
Constructor,org.junit.vintage.engine.descriptor.RunnerRequest.RunnerRequest,1,3,1
Public Method,org.junit.vintage.engine.descriptor.RunnerRequest.getRunner,1,3,1
Public Class,org.junit.vintage.engine.descriptor.RunnerTestDescriptor,,89,
Private Static Class,org.junit.vintage.engine.descriptor.RunnerTestDescriptor.ExcludeDescriptionFilter,,22,
Constructor,org.junit.vintage.engine.descriptor.RunnerTestDescriptor.ExcludeDescriptionFilter.ExcludeDescriptionFilter,1,3,1
Public Method,org.junit.vintage.engine.descriptor.RunnerTestDescriptor.ExcludeDescriptionFilter.describe,1,3,1
Public Method,org.junit.vintage.engine.descriptor.RunnerTestDescriptor.ExcludeDescriptionFilter.shouldRun,2,7,1
Method,org.junit.vintage.engine.descriptor.RunnerTestDescriptor.ExcludeDescriptionFilter.wasSuccessful,1,3,1
Public Constructor,org.junit.vintage.engine.descriptor.RunnerTestDescriptor.RunnerTestDescriptor,1,4,1
Protected Method,org.junit.vintage.engine.descriptor.RunnerTestDescriptor.canBeRemovedFromHierarchy,1,3,1
Private Method,org.junit.vintage.engine.descriptor.RunnerTestDescriptor.logIncompleteFiltering,2,12,1
Lambda Method,org.junit.vintage.engine.descriptor.RunnerTestDescriptor.logIncompleteFiltering.(lambda_expr_1),1,3,1
Lambda Method,org.junit.vintage.engine.descriptor.RunnerTestDescriptor.logIncompleteFiltering.(lambda_expr_2),1,3,1
Public Method,org.junit.vintage.engine.descriptor.RunnerTestDescriptor.prune,4,14,1
Public Method,org.junit.vintage.engine.descriptor.RunnerTestDescriptor.toRequest,1,3,1
Protected Method,org.junit.vintage.engine.descriptor.RunnerTestDescriptor.tryToExcludeFromRunner,2,10,1
Private Method,org.junit.vintage.engine.descriptor.RunnerTestDescriptor.tryToFilterRunner,3,12,1
Public Class,org.junit.vintage.engine.descriptor.VintageTestDescriptor,,105,
Public Constructor,org.junit.vintage.engine.descriptor.VintageTestDescriptor.VintageTestDescriptor,1,3,1
Constructor,org.junit.vintage.engine.descriptor.VintageTestDescriptor.VintageTestDescriptor,1,4,1
Private Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.addCategoriesAsTags,2,12,1
Private Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.addTagsFromParent,1,3,1
Protected Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.canBeRemovedFromHierarchy,1,3,1
Private Static Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.generateDisplayName,2,3,1
Public Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.getDescription,1,3,1
Public Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.getLegacyReportingName,3,10,3
Public Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.getTags,1,6,1
Public Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.getType,2,3,1
Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.pruneDescriptorsForObsoleteDescriptions,2,11,1
Lambda Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.pruneDescriptorsForObsoleteDescriptions.(lambda_expr_1),1,1,1
Public Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.removeFromHierarchy,2,5,1
Private Static Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.toMethodSource,3,9,1
Private Static Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.toTestSource,4,14,4
Protected Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.tryToExcludeFromRunner,1,5,1
Lambda Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.tryToExcludeFromRunner.(lambda_expr_1),1,1,1
Class,org.junit.vintage.engine.descriptor.VintageTestDescriptorTests,,41,
Private Static Abstract Class,org.junit.vintage.engine.descriptor.VintageTestDescriptorTests.AbstractTestBase,,5,
Public Method,org.junit.vintage.engine.descriptor.VintageTestDescriptorTests.AbstractTestBase.theTest,1,2,1
Private Static Class,org.junit.vintage.engine.descriptor.VintageTestDescriptorTests.ConcreteTest,,2,
Method,org.junit.vintage.engine.descriptor.VintageTestDescriptorTests.constructFromInheritedMethod,1,9,1
Method,org.junit.vintage.engine.descriptor.VintageTestDescriptorTests.legacyReportingNameFallbackToDisplayName,1,7,1
Method,org.junit.vintage.engine.descriptor.VintageTestDescriptorTests.legacyReportingNameUsesClassName,1,6,1
Method,org.junit.vintage.engine.descriptor.VintageTestDescriptorTests.legacyReportingNameUsesMethodName,1,5,1
Package,org.junit.vintage.engine.discovery,,905,
Class,org.junit.vintage.engine.discovery.ClassSelectorResolver,,10,
Public Method,org.junit.vintage.engine.discovery.ClassSelectorResolver.resolve,1,7,1
Class,org.junit.vintage.engine.discovery.ClasspathRootSelectorResolver,,11,
Public Method,org.junit.vintage.engine.discovery.ClasspathRootSelectorResolver.resolve,1,8,1
Lambda Method,org.junit.vintage.engine.discovery.ClasspathRootSelectorResolver.resolve.(lambda_expr_1),1,1,1
Class,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder,,73,
Constructor,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.DefensiveAllDefaultPossibilitiesBuilder,1,6,1
Private Static Class,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.DefensiveAnnotatedBuilder,,13,
Constructor,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.DefensiveAnnotatedBuilder.DefensiveAnnotatedBuilder,1,3,1
Public Method,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.DefensiveAnnotatedBuilder.buildRunner,2,7,1
Lambda Method,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.DefensiveAnnotatedBuilder.buildRunner.(lambda_expr_1),1,1,1
Private Static Class,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.DefensiveJUnit4Builder,,13,
Private Method,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.DefensiveJUnit4Builder.containsTestMethods,1,3,1
Public Method,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.DefensiveJUnit4Builder.runnerForClass,2,6,1
Private Static Class,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.NullIgnoredBuilder,,6,
Public Method,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.NullIgnoredBuilder.runnerForClass,1,3,1
Protected Method,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.annotatedBuilder,1,3,1
Private Method,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.decorateIgnoredTestClass,2,6,1
Protected Method,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.ignoredBuilder,1,3,1
Protected Method,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.junit4Builder,1,3,1
Public Method,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.runnerForClass,3,10,3
Interface,org.junit.vintage.engine.discovery.DiscoverySelectorResolver,,3,
Abstract Method,org.junit.vintage.engine.discovery.DiscoverySelectorResolver.resolve,0,1,0
Class,org.junit.vintage.engine.discovery.FilterableIgnoringRunnerDecorator,,11,
Constructor,org.junit.vintage.engine.discovery.FilterableIgnoringRunnerDecorator.FilterableIgnoringRunnerDecorator,1,5,1
Lambda Method,org.junit.vintage.engine.discovery.FilterableIgnoringRunnerDecorator.FilterableIgnoringRunnerDecorator.(lambda_expr_1),1,1,1
Public Method,org.junit.vintage.engine.discovery.FilterableIgnoringRunnerDecorator.filter,1,3,1
Class,org.junit.vintage.engine.discovery.IgnoringRunnerDecorator,,18,
Constructor,org.junit.vintage.engine.discovery.IgnoringRunnerDecorator.IgnoringRunnerDecorator,1,3,1
