Kind,Name,SumCyclomatic,AvgEssential,MaxInheritanceTree,PercentLackOfCohesion,CountClassDerived,CountClassCoupled,CountDeclMethod,Essential,CountLineCode
Method,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithDoubleNesting.NestedTestCase.failing,1,,,,,,,1,3
Method,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithDoubleNesting.NestedTestCase.successful,1,,,,,,,1,2
Method,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithDoubleNesting.afterTop,1,,,,,,,1,3
Method,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithDoubleNesting.beforeTop,1,,,,,,,1,3
Method,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithDoubleNesting.someTest,1,,,,,,,1,2
Static Class,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithInheritedNested,0,0,2,0,0,0,0,,2
Static Class,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithNesting,1,1,1,0,0,2,1,,15
Class,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithNesting.NestedTestCase,2,1,1,0,0,2,2,,9
Method,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithNesting.NestedTestCase.failing,1,,,,,,,1,3
Method,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithNesting.NestedTestCase.successful,1,,,,,,,1,2
Method,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithNesting.someTest,1,,,,,,,1,2
Method,org.junit.jupiter.engine.NestedTestClassesTests.doublyNestedTestsAreCorrectlyDiscovered,1,,,,,,,1,5
Method,org.junit.jupiter.engine.NestedTestClassesTests.doublyNestedTestsAreExecuted,7,,,,,,,1,18
Lambda Method,org.junit.jupiter.engine.NestedTestClassesTests.doublyNestedTestsAreExecuted.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.NestedTestClassesTests.doublyNestedTestsAreExecuted.(lambda_expr_2),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.NestedTestClassesTests.doublyNestedTestsAreExecuted.(lambda_expr_3),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.NestedTestClassesTests.doublyNestedTestsAreExecuted.(lambda_expr_4),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.NestedTestClassesTests.doublyNestedTestsAreExecuted.(lambda_expr_5),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.NestedTestClassesTests.doublyNestedTestsAreExecuted.(lambda_expr_6),1,,,,,,,1,1
Method,org.junit.jupiter.engine.NestedTestClassesTests.inheritedNestedTestsAreExecuted,1,,,,,,,1,10
Method,org.junit.jupiter.engine.NestedTestClassesTests.nestedTestsAreCorrectlyDiscovered,1,,,,,,,1,5
Method,org.junit.jupiter.engine.NestedTestClassesTests.nestedTestsAreExecuted,1,,,,,,,1,10
Class,org.junit.jupiter.engine.NonVoidTestableMethodIntegrationTests,4,1,1,0,0,4,4,,20
Method,org.junit.jupiter.engine.NonVoidTestableMethodIntegrationTests.invalidMethodReturningObject,1,,,,,,,1,4
Method,org.junit.jupiter.engine.NonVoidTestableMethodIntegrationTests.invalidMethodReturningPrimitive,1,,,,,,,1,4
Method,org.junit.jupiter.engine.NonVoidTestableMethodIntegrationTests.invalidMethodVerifyingTestTemplateMethod,1,,,,,,,1,4
Method,org.junit.jupiter.engine.NonVoidTestableMethodIntegrationTests.valid,1,,,,,,,1,2
Class,org.junit.jupiter.engine.OverloadedTestMethodTests,8,1,2,0,0,9,2,,34
Static Class,org.junit.jupiter.engine.OverloadedTestMethodTests.TestCase,2,1,1,0,0,2,2,,8
Method,org.junit.jupiter.engine.OverloadedTestMethodTests.TestCase.test,1,,,,,,,1,2
Method,org.junit.jupiter.engine.OverloadedTestMethodTests.TestCase.test,1,,,,,,,1,2
Method,org.junit.jupiter.engine.OverloadedTestMethodTests.executeTestCaseWithOverloadedMethodsAndThenRerunOnlyOneOfTheMethodsSelectedByUniqueId,5,,,,,,,1,14
Lambda Method,org.junit.jupiter.engine.OverloadedTestMethodTests.executeTestCaseWithOverloadedMethodsAndThenRerunOnlyOneOfTheMethodsSelectedByUniqueId.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.OverloadedTestMethodTests.executeTestCaseWithOverloadedMethodsAndThenRerunOnlyOneOfTheMethodsSelectedByUniqueId.(lambda_expr_2),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.OverloadedTestMethodTests.executeTestCaseWithOverloadedMethodsAndThenRerunOnlyOneOfTheMethodsSelectedByUniqueId.(lambda_expr_3),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.OverloadedTestMethodTests.executeTestCaseWithOverloadedMethodsAndThenRerunOnlyOneOfTheMethodsSelectedByUniqueId.(lambda_expr_4),1,,,,,,,1,1
Method,org.junit.jupiter.engine.OverloadedTestMethodTests.executeTestCaseWithOverloadedMethodsWithSingleMethodThatAcceptsArgumentsSelectedByFullyQualifedMethodName,3,,,,,,,1,8
Lambda Method,org.junit.jupiter.engine.OverloadedTestMethodTests.executeTestCaseWithOverloadedMethodsWithSingleMethodThatAcceptsArgumentsSelectedByFullyQualifedMethodName.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.OverloadedTestMethodTests.executeTestCaseWithOverloadedMethodsWithSingleMethodThatAcceptsArgumentsSelectedByFullyQualifedMethodName.(lambda_expr_2),1,,,,,,,1,1
Class,org.junit.jupiter.engine.ReportingTests,2,1,2,0,0,4,1,,39
Static Class,org.junit.jupiter.engine.ReportingTests.MyReportingTestCase,10,1,1,0,0,8,4,,29
Method,org.junit.jupiter.engine.ReportingTests.MyReportingTestCase.afterEach,1,,,,,,,1,3
Method,org.junit.jupiter.engine.ReportingTests.MyReportingTestCase.beforeEach,1,,,,,,,1,3
Method,org.junit.jupiter.engine.ReportingTests.MyReportingTestCase.invalidReportData,7,,,,,,,1,12
Lambda Method,org.junit.jupiter.engine.ReportingTests.MyReportingTestCase.invalidReportData.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.ReportingTests.MyReportingTestCase.invalidReportData.(lambda_expr_2),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.ReportingTests.MyReportingTestCase.invalidReportData.(lambda_expr_3),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.ReportingTests.MyReportingTestCase.invalidReportData.(lambda_expr_4),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.ReportingTests.MyReportingTestCase.invalidReportData.(lambda_expr_5),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.ReportingTests.MyReportingTestCase.invalidReportData.(lambda_expr_6),1,,,,,,,1,1
Method,org.junit.jupiter.engine.ReportingTests.MyReportingTestCase.succeedingTest,1,,,,,,,1,5
Method,org.junit.jupiter.engine.ReportingTests.reportEntriesArePublished,2,,,,,,,1,7
Lambda Method,org.junit.jupiter.engine.ReportingTests.reportEntriesArePublished.(lambda_expr_1),1,,,,,,,1,5
Class,org.junit.jupiter.engine.StandardTestClassTests,6,1,2,0,0,12,6,,166
Static Class,org.junit.jupiter.engine.StandardTestClassTests.FirstOfTwoTestCases,3,1,1,0,0,2,3,,14
Method,org.junit.jupiter.engine.StandardTestClassTests.FirstOfTwoTestCases.failingTest,1,,,,,,,1,3
Method,org.junit.jupiter.engine.StandardTestClassTests.FirstOfTwoTestCases.succeedingTest1,1,,,,,,,1,3
Method,org.junit.jupiter.engine.StandardTestClassTests.FirstOfTwoTestCases.succeedingTest2,1,,,,,,,1,3
Static Class,org.junit.jupiter.engine.StandardTestClassTests.MyStandardTestCase,9,1,1,88,0,9,9,,45
Method,org.junit.jupiter.engine.StandardTestClassTests.MyStandardTestCase.after,1,,,,,,,1,3
Method,org.junit.jupiter.engine.StandardTestClassTests.MyStandardTestCase.before1,1,,,,,,,1,3
Method,org.junit.jupiter.engine.StandardTestClassTests.MyStandardTestCase.before2,1,,,,,,,1,3
Method,org.junit.jupiter.engine.StandardTestClassTests.MyStandardTestCase.failingTest,1,,,,,,,1,3
Method,org.junit.jupiter.engine.StandardTestClassTests.MyStandardTestCase.succeedingTest1,1,,,,,,,1,3
Method,org.junit.jupiter.engine.StandardTestClassTests.MyStandardTestCase.succeedingTest2,1,,,,,,,1,3
Method,org.junit.jupiter.engine.StandardTestClassTests.MyStandardTestCase.testAbortedJUnit4,1,,,,,,,1,3
Method,org.junit.jupiter.engine.StandardTestClassTests.MyStandardTestCase.testAbortedJUnit4Legacy,1,,,,,,,1,3
Method,org.junit.jupiter.engine.StandardTestClassTests.MyStandardTestCase.testAbortedOpenTest4J,1,,,,,,,1,3
Static Class,org.junit.jupiter.engine.StandardTestClassTests.SecondOfTwoTestCases,3,1,1,0,0,2,3,,14
Method,org.junit.jupiter.engine.StandardTestClassTests.SecondOfTwoTestCases.succeedingTest1,1,,,,,,,1,3
Method,org.junit.jupiter.engine.StandardTestClassTests.SecondOfTwoTestCases.succeedingTest2,1,,,,,,,1,3
Method,org.junit.jupiter.engine.StandardTestClassTests.SecondOfTwoTestCases.succeedingTest3,1,,,,,,,1,3
Static Class,org.junit.jupiter.engine.StandardTestClassTests.TestCaseWithFailingAfter,2,1,1,50,0,3,2,,11
Method,org.junit.jupiter.engine.StandardTestClassTests.TestCaseWithFailingAfter.after,1,,,,,,,1,3
Method,org.junit.jupiter.engine.StandardTestClassTests.TestCaseWithFailingAfter.test1,1,,,,,,,1,3
Static Class,org.junit.jupiter.engine.StandardTestClassTests.TestCaseWithFailingBefore,3,1,1,66,0,3,3,,14
Method,org.junit.jupiter.engine.StandardTestClassTests.TestCaseWithFailingBefore.before,1,,,,,,,1,4
Method,org.junit.jupiter.engine.StandardTestClassTests.TestCaseWithFailingBefore.test1,1,,,,,,,1,2
Method,org.junit.jupiter.engine.StandardTestClassTests.TestCaseWithFailingBefore.test2,1,,,,,,,1,2
Method,org.junit.jupiter.engine.StandardTestClassTests.allTestsInClassAreRunWithBeforeEachAndAfterEachMethods,1,,,,,,,1,14
Method,org.junit.jupiter.engine.StandardTestClassTests.moreThanOneTestClassIsCorrectlyDiscovered,1,,,,,,,1,6
Method,org.junit.jupiter.engine.StandardTestClassTests.moreThanOneTestClassIsExecuted,1,,,,,,,1,12
Method,org.junit.jupiter.engine.StandardTestClassTests.standardTestClassIsCorrectlyDiscovered,1,,,,,,,1,6
Method,org.junit.jupiter.engine.StandardTestClassTests.testsFailWhenAfterEachFails,1,,,,,,,1,11
Method,org.junit.jupiter.engine.StandardTestClassTests.testsFailWhenBeforeEachFails,1,,,,,,,1,11
Class,org.junit.jupiter.engine.TestClassInheritanceTests,11,1,2,0,0,10,6,,190
Private Static Abstract Class,org.junit.jupiter.engine.TestClassInheritanceTests.AbstractTestCase,3,1,1,66,1,3,3,,15
Method,org.junit.jupiter.engine.TestClassInheritanceTests.AbstractTestCase.superAfter,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestClassInheritanceTests.AbstractTestCase.superBefore,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestClassInheritanceTests.AbstractTestCase.superTest,1,,,,,,,1,2
Static Class,org.junit.jupiter.engine.TestClassInheritanceTests.LocalTestCase,8,1,2,76,0,6,7,,35
Method,org.junit.jupiter.engine.TestClassInheritanceTests.LocalTestCase.aborted,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestClassInheritanceTests.LocalTestCase.after,2,,,,,,,1,6
Method,org.junit.jupiter.engine.TestClassInheritanceTests.LocalTestCase.alwaysFails,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestClassInheritanceTests.LocalTestCase.alwaysPasses,1,,,,,,,1,2
Method,org.junit.jupiter.engine.TestClassInheritanceTests.LocalTestCase.before,1,,,,,,,1,4
Method,org.junit.jupiter.engine.TestClassInheritanceTests.LocalTestCase.otherTest,1,,,,,,,1,2
Method,org.junit.jupiter.engine.TestClassInheritanceTests.LocalTestCase.throwExceptionInAfterMethod,1,,,,,,,1,3
Static Class,org.junit.jupiter.engine.TestClassInheritanceTests.TestCase1,4,1,1,0,1,5,4,,18
Static Method,org.junit.jupiter.engine.TestClassInheritanceTests.TestCase1.afterAll1,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestClassInheritanceTests.TestCase1.afterEach1,1,,,,,,,1,3
Static Method,org.junit.jupiter.engine.TestClassInheritanceTests.TestCase1.beforeAll1,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestClassInheritanceTests.TestCase1.beforeEach1,1,,,,,,,1,3
Static Class,org.junit.jupiter.engine.TestClassInheritanceTests.TestCase2,4,1,2,0,1,5,4,,18
Static Method,org.junit.jupiter.engine.TestClassInheritanceTests.TestCase2.afterAll2,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestClassInheritanceTests.TestCase2.afterEach2,1,,,,,,,1,3
Static Method,org.junit.jupiter.engine.TestClassInheritanceTests.TestCase2.beforeAll2,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestClassInheritanceTests.TestCase2.beforeEach2,1,,,,,,,1,3
Static Class,org.junit.jupiter.engine.TestClassInheritanceTests.TestCase3,5,1,3,0,0,6,5,,22
Static Method,org.junit.jupiter.engine.TestClassInheritanceTests.TestCase3.afterAll3,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestClassInheritanceTests.TestCase3.afterEach3,1,,,,,,,1,3
Static Method,org.junit.jupiter.engine.TestClassInheritanceTests.TestCase3.beforeAll3,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestClassInheritanceTests.TestCase3.beforeEach3,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestClassInheritanceTests.TestCase3.test3,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestClassInheritanceTests.beforeAndAfterMethodsInTestClassHierarchy,6,,,,,,,1,25
Lambda Method,org.junit.jupiter.engine.TestClassInheritanceTests.beforeAndAfterMethodsInTestClassHierarchy.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.TestClassInheritanceTests.beforeAndAfterMethodsInTestClassHierarchy.(lambda_expr_2),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.TestClassInheritanceTests.beforeAndAfterMethodsInTestClassHierarchy.(lambda_expr_3),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.TestClassInheritanceTests.beforeAndAfterMethodsInTestClassHierarchy.(lambda_expr_4),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.TestClassInheritanceTests.beforeAndAfterMethodsInTestClassHierarchy.(lambda_expr_5),1,,,,,,,1,1
Method,org.junit.jupiter.engine.TestClassInheritanceTests.executeAllTestsInClass,1,,,,,,,1,12
Method,org.junit.jupiter.engine.TestClassInheritanceTests.executeSingleTest,1,,,,,,,1,8
Method,org.junit.jupiter.engine.TestClassInheritanceTests.executeTestDeclaredInSuperClass,1,,,,,,,1,12
Method,org.junit.jupiter.engine.TestClassInheritanceTests.executeTestWithExceptionThrownInAfterMethod,1,,,,,,,1,9
Method,org.junit.jupiter.engine.TestClassInheritanceTests.initStatics,1,,,,,,,1,7
Class,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests,12,1,2,0,0,20,10,,124
Static Class,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.AssumedInstancePerClassTestCase,3,1,1,0,0,5,3,,14
Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.AssumedInstancePerClassTestCase.afterAll,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.AssumedInstancePerClassTestCase.beforeAll,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.AssumedInstancePerClassTestCase.test,1,,,,,,,1,3
Static Class,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.AssumedInstancePerTestMethodTestCase,3,1,1,0,0,4,3,,14
Static Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.AssumedInstancePerTestMethodTestCase.afterAllStatic,1,,,,,,,1,3
Static Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.AssumedInstancePerTestMethodTestCase.beforeAll,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.AssumedInstancePerTestMethodTestCase.test,1,,,,,,,1,3
Static Class,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.ExplicitInstancePerClassTestCase,3,1,1,0,0,5,3,,14
Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.ExplicitInstancePerClassTestCase.afterAll,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.ExplicitInstancePerClassTestCase.beforeAll,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.ExplicitInstancePerClassTestCase.test,1,,,,,,,1,3
Static Class,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.ExplicitInstancePerTestMethodTestCase,3,1,1,0,0,4,3,,14
Static Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.ExplicitInstancePerTestMethodTestCase.afterAllStatic,1,,,,,,,1,3
Static Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.ExplicitInstancePerTestMethodTestCase.beforeAll,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.ExplicitInstancePerTestMethodTestCase.test,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.instancePerClassConfiguredViaConfigParam,1,,,,,,,1,5
Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.instancePerClassConfiguredViaConfigParamThatOverridesSystemProperty,1,,,,,,,1,6
Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.instancePerClassConfiguredViaExplicitAnnotationDeclaration,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.instancePerClassConfiguredViaSystemProperty,1,,,,,,,1,6
Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.instancePerMethodConfiguredViaExplicitAnnotationDeclarationThatOverridesConfigParam,1,,,,,,,1,4
Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.instancePerMethodConfiguredViaExplicitAnnotationDeclarationThatOverridesSystemProperty,1,,,,,,,1,4
Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.instancePerMethodUsingStandardDefaultConfiguration,1,,,,,,,1,3
Private Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.performAssertions,1,,,,,,,1,4
Private Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.performAssertions,3,,,,,,,1,14
Lambda Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.performAssertions.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.performAssertions.(lambda_expr_2),1,,,,,,,1,1
Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.reset,1,,,,,,,1,4
Class,org.junit.jupiter.engine.TestInstanceLifecycleKotlinTests,3,1,2,0,0,9,2,,41
Method,org.junit.jupiter.engine.TestInstanceLifecycleKotlinTests.instancePerClassCanBeUsedForKotlinTestClasses,1,,,,,,,1,13
Method,org.junit.jupiter.engine.TestInstanceLifecycleKotlinTests.instancePerMethodIsDefaultForKotlinTestClasses,2,,,,,,,1,24
Lambda Method,org.junit.jupiter.engine.TestInstanceLifecycleKotlinTests.instancePerMethodIsDefaultForKotlinTestClasses.(lambda_expr_1),1,,,,,,,1,1
Class,org.junit.jupiter.engine.TestInstanceLifecycleTests,30,1,2,95,0,40,21,,791
Static Class,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerClassOuterTestCase,4,1,1,0,0,9,4,,59
Constructor,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerClassOuterTestCase.InstancePerClassOuterTestCase,1,,,,,,,1,3
Class,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerClassOuterTestCase.NestedInstancePerClassTestCase,8,1,1,0,0,9,8,,38
Constructor,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerClassOuterTestCase.NestedInstancePerClassTestCase.NestedInstancePerClassTestCase,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerClassOuterTestCase.NestedInstancePerClassTestCase.afterAll,1,,,,,,,1,4
Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerClassOuterTestCase.NestedInstancePerClassTestCase.afterEach,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerClassOuterTestCase.NestedInstancePerClassTestCase.beforeAll,1,,,,,,,1,4
Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerClassOuterTestCase.NestedInstancePerClassTestCase.beforeEach,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerClassOuterTestCase.NestedInstancePerClassTestCase.singletonTest,1,,,,,,,1,4
Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerClassOuterTestCase.NestedInstancePerClassTestCase.test1,1,,,,,,,1,4
Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerClassOuterTestCase.NestedInstancePerClassTestCase.test2,1,,,,,,,1,4
Static Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerClassOuterTestCase.afterAll,1,,,,,,,1,4
Static Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerClassOuterTestCase.beforeAll,1,,,,,,,1,4
Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerClassOuterTestCase.outerTest,1,,,,,,,1,3
Static Class,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerClassTestCase,3,1,2,0,1,5,3,,15
Constructor,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerClassTestCase.InstancePerClassTestCase,1,,,,,,,1,3
Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerClassTestCase.afterAll,1,,,,,,,1,4
Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerClassTestCase.beforeAll,1,,,,,,,1,4
Static Class,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerMethodOuterTestCase,4,1,1,0,0,7,4,,48
Constructor,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerMethodOuterTestCase.InstancePerMethodOuterTestCase,1,,,,,,,1,3
Class,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstancePerMethodOuterTestCase.NestedInstancePerMethodTestCase,6,1,1,0,0,7,6,,28
