Kind,Name,SumCyclomatic,AvgEssential,MaxInheritanceTree,PercentLackOfCohesion,CountClassDerived,CountClassCoupled,CountDeclMethod,Essential,CountLineCode
File,PlainJUnit4TestCaseWithFiveTestMethods.java,5,1,,,,,5,,42
File,PlainJUnit4TestCaseWithSingleInheritedTestWhichFails.java,0,0,,,,,0,,3
File,PlainJUnit4TestCaseWithSingleTestWhichFails.java,1,1,,,,,1,,9
File,PlainJUnit4TestCaseWithSingleTestWhichIsIgnored.java,1,1,,,,,1,,11
File,PlainJUnit4TestCaseWithTwoTestMethods.java,2,1,,,,,2,,17
File,PlainOldJavaClassWithoutAnyTest.java,1,1,,,,,1,,5
File,PostDiscoveryFilter.java,0,0,,,,,0,,9
File,PostDiscoveryFilterStub.java,2,1,,,,,2,,13
File,PreconditionViolationException.java,2,1,,,,,2,,14
File,Preconditions.java,27,1,,,,,15,,71
File,PreconditionsTests.java,50,1,,,,,28,,193
File,PrimitiveArrayParameterResolver.java,2,1,,,,,2,,14
File,PrimitiveIntegerParameterResolver.java,2,1,,,,,2,,14
File,RecordCollectingLogger.java,13,1,,,,,13,,73
File,ReflectionSupport.java,10,1,,,,,10,,46
File,ReflectionSupportTests.java,11,1,,,,,3,,60
File,ReflectionUtils.java,125,1,,,,,59,,593
File,ReflectionUtilsTests.java,263,1,,,,,170,,1037
File,RepeatedTest.java,0,0,,,,,2,,22
File,RepeatedTestDisplayNameFormatter.java,2,1,,,,,2,,19
File,RepeatedTestExtension.java,7,1,,,,,4,,40
File,RepeatedTestInvocationContext.java,3,1,,,,,3,,24
File,RepeatedTestTests.java,28,1,,,,,22,,141
File,RepeatedTestsDemo.java,6,1,,,,,6,,40
File,RepetitionInfo.java,0,0,,,,,2,,8
File,RepetitionInfoParameterResolver.java,7,1,,,,,7,,45
File,ReportEntry.java,6,1,,,,,6,,43
File,ReportingTests.java,6,1,,,,,5,,43
File,Root.java,11,1,,,,,8,,42
File,RunListenerAdapter.java,36,1,,,,,26,,158
File,RunListenerAdapter.java,27,1,,,,,15,,114
File,RunListenerAdapterTests.java,30,1,,,,,30,,237
File,RunnerExecutor.java,5,1,,,,,3,,36
File,RunnerRequest.java,2,1,,,,,2,,13
File,RunnerTestDescriptor.java,2,1,,,,,2,,18
File,RunnerTestDescriptorAwareFilter.java,4,1,,,,,5,,22
File,RunnerWithCustomUniqueIds.java,6,1,,,,,5,,37
File,SelectClasses.java,0,0,,,,,1,,17
File,SelectPackages.java,0,0,,,,,1,,17
File,SerializationUtils.java,3,1,,,,,3,,26
File,ServiceLoaderExtension.java,1,1,,,,,1,,8
File,ServiceLoaderTestEngineRegistry.java,10,1,,,,,3,,38
File,ServiceLoaderTestExecutionListenerRegistry.java,2,1,,,,,1,,18
File,SimpleArgumentConverter.java,1,1,,,,,2,,12
File,SingleFailingTheoryTestCase.java,1,1,,,,,1,,12
File,SingleTestExecutor.java,3,1,,,,,2,,28
File,SingleTestExecutorTests.java,6,1,,,,,3,,37
File,StandardTestClassTests.java,26,1,,,,,26,,170
File,StandardTests.java,7,1,,,,,7,,34
File,StringTests.java,3,1,,,,,3,,15
File,StringUtils.java,19,2,,,,,8,,62
File,StringUtilsTests.java,50,1,,,,,8,,97
File,SummaryGeneratingListener.java,21,1,,,,,7,,93
File,SummaryGenerationTests.java,41,1,,,,,11,,167
File,SurefireProviderTestSuite.java,0,0,,,,,0,,12
File,SystemPropertyCondition.java,3,3,,,,,3,,36
File,Tag.java,0,0,,,,,1,,17
File,TagFilter.java,8,1,,,,,6,,36
File,TagFilterTests.java,23,1,,,,,13,,137
File,TaggingDemo.java,1,1,,,,,1,,11
File,Tags.java,0,0,,,,,1,,15
File,TempDirectory.java,15,1,,,,,10,,82
File,Test.java,0,0,,,,,0,,16
File,TestCaseRunWithJUnitPlatformRunner.java,0,0,,,,,0,,8
File,TestCaseWithInheritanceTests.java,35,1,,,,,29,,211
File,TestClassCollector.java,8,1,,,,,5,,33
File,TestClassRequest.java,4,1,,,,,4,,20
File,TestClassRequestResolver.java,17,1,,,,,7,,93
File,TestClassRequestResolverTests.java,4,1,,,,,4,,54
File,TestContainerResolver.java,15,1,,,,,9,,67
File,TestDescriptor.java,16,1,,,,,26,,73
File,TestDescriptorBuilder.java,11,1,,,,,11,,55
File,TestDescriptorStub.java,3,1,,,,,2,,12
File,TestDescriptorTests.java,2,1,,,,,2,,18
File,TestEngine.java,4,1,,,,,6,,25
File,TestEngineSpy.java,3,1,,,,,3,,30
File,TestEngineStub.java,5,1,,,,,5,,26
File,TestExecutionExceptionHandler.java,0,0,,,,,1,,8
File,TestExecutionExceptionHandlerTests.java,13,1,,,,,13,,157
File,TestExecutionListener.java,7,1,,,,,7,,23
File,TestExecutionListenerRegistry.java,21,1,,,,,13,,64
File,TestExecutionResult.java,9,1,,,,,9,,46
File,TestExecutionResultConditions.java,8,1,,,,,6,,32
File,TestExecutionSummary.java,0,0,,,,,20,,31
File,TestFactory.java,0,0,,,,,0,,16
File,TestFactoryMethodResolver.java,2,1,,,,,2,,19
File,TestFactoryTestDescriptor.java,13,1,,,,,7,,88
File,TestFactoryTestDescriptorTests.java,7,1,,,,,6,,61
File,TestIdentifier.java,16,1,,,,,14,,102
File,TestIdentifierTests.java,3,1,,,,,3,,50
File,TestInfo.java,0,0,,,,,4,,13
File,TestInfoDemo.java,4,1,,,,,4,,29
File,TestInfoParameterResolver.java,10,1,,,,,9,,59
File,TestInfoParameterResolverTests.java,7,1,,,,,7,,57
File,TestInstance.java,2,1,,,,,3,,21
File,TestInstanceLifecycleConfigurationTests.java,28,1,,,,,22,,150
File,TestInstanceLifecycleTests.java,90,1,,,,,77,,812
File,TestInstanceLifecycleUtils.java,8,1,,,,,3,,46
File,TestInstanceLifecycleUtilsTests.java,22,1,,,,,10,,110
File,TestInstancePostProcessor.java,0,0,,,,,1,,7
File,TestInstancePostProcessorTests.java,16,1,,,,,15,,125
File,TestInstanceProvider.java,0,0,,,,,1,,10
File,TestInterfaceDemo.java,1,1,,,,,1,,10
File,TestInterfaceDynamicTestsDemo.java,3,1,,,,,1,,17
File,TestLifecycleLogger.java,6,1,,,,,4,,31
File,TestMethodResolver.java,2,1,,,,,2,,18
File,TestMethodTestDescriptor.java,39,1,,,,,17,,159
File,TestPlan.java,18,1,,,,,11,,87
File,TestPlanScannerFilter.java,2,1,,,,,2,,26
File,TestPlanScannerFilterTests.java,17,1,,,,,17,,102
File,TestPlanTests.java,7,1,,,,,7,,50
File,TestReporter.java,1,1,,,,,2,,13
File,TestReporterDemo.java,2,1,,,,,2,,17
File,TestReporterParameterResolver.java,2,1,,,,,2,,15
File,TestReporterParameterResolverTests.java,6,1,,,,,6,,45
File,TestRuleAnnotatedField.java,3,1,,,,,2,,21
File,TestRuleAnnotatedMember.java,0,0,,,,,1,,8
File,TestRuleAnnotatedMethod.java,1,1,,,,,1,,12
File,TestRuleSupport.java,19,1,,,,,9,,100
File,TestRun.java,24,1,,,,,17,,114
File,TestRunTests.java,2,1,,,,,2,,42
File,TestSource.java,0,0,,,,,0,,7
File,TestTag.java,11,1,,,,,8,,59
File,TestTagTests.java,31,1,,,,,8,,77
File,TestTemplate.java,0,0,,,,,0,,16
File,TestTemplateDemo.java,8,1,,,,,8,,53
File,TestTemplateExtensionContext.java,6,1,,,,,6,,34
File,TestTemplateInvocationContext.java,2,1,,,,,2,,14
File,TestTemplateInvocationContextProvider.java,0,0,,,,,2,,9
File,TestTemplateInvocationTestDescriptor.java,4,1,,,,,3,,30
File,TestTemplateInvocationTests.java,82,1,,,,,76,,599
File,TestTemplateMethodResolver.java,2,1,,,,,2,,19
File,TestTemplateTestDescriptor.java,15,1,,,,,9,,77
File,TestTemplateTestDescriptorTests.java,5,1,,,,,5,,44
File,Testable.java,0,0,,,,,1,,4
File,Testable.java,0,0,,,,,0,,16
File,TestingAStackDemo.java,11,1,,,,,9,,69
File,Theme.java,19,1,,,,,15,,66
File,ThemeConverter.java,1,1,,,,,1,,7
File,ThemeTests.java,3,1,,,,,2,,19
File,ThrowableCollector.java,9,1,,,,,6,,41
File,ThrowingConsumer.java,0,0,,,,,1,,8
File,ThrowingSupplier.java,0,0,,,,,1,,8
File,TimeExecutionLogger.java,0,0,,,,,0,,8
File,TimingExtension.java,4,1,,,,,3,,25
File,TimingExtensionTests.java,2,1,,,,,2,,14
File,ToStringBuilder.java,6,1,,,,,5,,29
File,ToStringBuilderTests.java,26,1,,,,,21,,124
File,TreeNode.java,12,1,,,,,10,,64
File,TreePrinter.java,33,1,,,,,10,,140
File,TreePrinterTests.java,7,1,,,,,6,,72
File,TreePrintingListener.java,7,1,,,,,7,,44
File,TwoTest.java,1,1,,,,,1,,7
File,URIConverter.java,4,1,,,,,3,,26
File,UniqueId.java,25,1,,,,,19,,118
File,UniqueIdFilter.java,8,1,,,,,6,,54
File,UniqueIdFormat.java,18,1,,,,,12,,109
File,UniqueIdFormatTests.java,14,1,,,,,16,,94
File,UniqueIdParsingForArrayParameterIntegrationTests.java,2,1,,,,,2,,36
File,UniqueIdReader.java,5,1,,,,,3,,31
File,UniqueIdReaderTests.java,2,1,,,,,2,,35
File,UniqueIdSelector.java,3,1,,,,,3,,20
File,UniqueIdSelectorResolver.java,17,1,,,,,7,,64
File,UniqueIdSelectorResolverTests.java,8,1,,,,,7,,73
File,UniqueIdStringifier.java,6,1,,,,,3,,40
File,UniqueIdStringifierTests.java,9,1,,,,,9,,63
File,UniqueIdTests.java,19,1,,,,,18,,144
File,UriSelector.java,3,1,,,,,3,,20
File,UriSource.java,0,0,,,,,1,,9
File,UseTechnicalNames.java,0,0,,,,,0,,16
File,UsingTheLauncherDemo.java,2,1,,,,,2,,46
File,ValueArgumentsProvider.java,5,1,,,,,2,,29
File,ValueArgumentsProviderTests.java,9,1,,,,,7,,56
File,ValueSource.java,0,0,,,,,4,,19
File,VerboseTreePrintingListener.java,25,1,,,,,14,,144
File,VerifierAdapter.java,2,1,,,,,2,,15
File,VerifierSupport.java,1,1,,,,,1,,15
File,VerifierSupportForMixedMethodAndFieldRulesTests.java,7,1,,,,,5,,39
File,VintageDiscoverer.java,9,1,,,,,5,,68
File,VintageDiscovererTests.java,9,1,,,,,6,,64
File,VintageIntegration.java,3,1,,,,,3,,23
File,VintageTestDescriptor.java,18,1,,,,,10,,93
File,VintageTestEngine.java,6,1,,,,,6,,52
File,VintageTestEngineBasicTests.java,4,1,,,,,4,,22
File,VintageTestEngineDiscoveryTests.java,46,1,,,,,45,,560
File,VintageTestEngineExecutionTests.java,30,1,,,,,29,,414
File,VintageTestEngineTestSuite.java,0,0,,,,,0,,12
File,VintageUniqueIdBuilder.java,10,1,,,,,9,,40
File,WrongExtendWithForVerifierFieldTests.java,4,1,,,,,3,,26
File,WrongExtendWithForVerifierMethodTests.java,5,1,,,,,4,,29
File,XmlReportAssertions.java,4,1,,,,,2,,29
File,XmlReportData.java,25,1,,,,,15,,109
File,XmlReportDataTests.java,3,1,,,,,3,,45
File,XmlReportWriter.java,43,1,,,,,27,,240
File,XmlReportWriterTests.java,7,1,,,,,7,,111
File,XmlReportsWritingListener.java,16,1,,,,,13,,86
File,XmlReportsWritingListenerTests.java,31,1,,,,,17,,317
File,apache-license-2.0.java,0,0,,,,,0,,0
File,checkstyleMain.xml,0,0,,,,,,0,31
File,checkstyleTest.xml,0,0,,,,,,0,18
File,eclipse-public-license-2.0.java,0,0,,,,,0,,0
Package,example,138,1,,,,,101,,799
Class,example.AssertionsDemo,20,1,1,100,0,7,10,,79
Method,example.AssertionsDemo.dependentAssertions,3,,,,,,,1,20
Lambda Method,example.AssertionsDemo.dependentAssertions.(lambda_expr_1),3,,,,,,,1,8
Lambda Method,example.AssertionsDemo.dependentAssertions.(lambda_expr_1).(lambda_expr_2),1,,,,,,,1,1
Lambda Method,example.AssertionsDemo.dependentAssertions.(lambda_expr_1).(lambda_expr_3),1,,,,,,,1,1
Lambda Method,example.AssertionsDemo.dependentAssertions.(lambda_expr_4),3,,,,,,,1,8
Lambda Method,example.AssertionsDemo.dependentAssertions.(lambda_expr_4).(lambda_expr_5),1,,,,,,,1,1
Lambda Method,example.AssertionsDemo.dependentAssertions.(lambda_expr_4).(lambda_expr_6),1,,,,,,,1,1
Method,example.AssertionsDemo.exceptionTesting,2,,,,,,,1,6
Lambda Method,example.AssertionsDemo.exceptionTesting.(lambda_expr_1),1,,,,,,,1,3
Private Static Method,example.AssertionsDemo.greeting,1,,,,,,,1,3
Method,example.AssertionsDemo.groupedAssertions,3,,,,,,,1,6
Lambda Method,example.AssertionsDemo.groupedAssertions.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,example.AssertionsDemo.groupedAssertions.(lambda_expr_2),1,,,,,,,1,1
Method,example.AssertionsDemo.standardAssertions,2,,,,,,,1,6
Lambda Method,example.AssertionsDemo.standardAssertions.(lambda_expr_1),1,,,,,,,1,2
Method,example.AssertionsDemo.timeoutExceeded,2,,,,,,,1,5
Lambda Method,example.AssertionsDemo.timeoutExceeded.(lambda_expr_1),1,,,,,,,1,3
Method,example.AssertionsDemo.timeoutExceededWithPreemptiveTermination,2,,,,,,,1,5
Lambda Method,example.AssertionsDemo.timeoutExceededWithPreemptiveTermination.(lambda_expr_1),1,,,,,,,1,3
Method,example.AssertionsDemo.timeoutNotExceeded,2,,,,,,,1,4
Lambda Method,example.AssertionsDemo.timeoutNotExceeded.(lambda_expr_1),1,,,,,,,1,2
Method,example.AssertionsDemo.timeoutNotExceededWithMethod,1,,,,,,,1,4
Method,example.AssertionsDemo.timeoutNotExceededWithResult,2,,,,,,,1,6
Lambda Method,example.AssertionsDemo.timeoutNotExceededWithResult.(lambda_expr_1),1,,,,,,,1,3
Class,example.AssumptionsDemo,5,1,1,0,0,2,3,,19
Method,example.AssumptionsDemo.testInAllEnvironments,2,,,,,,,1,7
Lambda Method,example.AssumptionsDemo.testInAllEnvironments.(lambda_expr_1),1,,,,,,,1,3
Method,example.AssumptionsDemo.testOnlyOnCiServer,1,,,,,,,1,3
Method,example.AssumptionsDemo.testOnlyOnDeveloperWorkstation,2,,,,,,,1,4
Lambda Method,example.AssumptionsDemo.testOnlyOnDeveloperWorkstation.(lambda_expr_1),1,,,,,,,1,1
Class,example.DisabledClassDemo,1,1,1,0,0,1,1,,5
Method,example.DisabledClassDemo.testWillBeSkipped,1,,,,,,,1,2
Class,example.DisabledTestsDemo,2,1,1,0,0,2,2,,9
Method,example.DisabledTestsDemo.testWillBeExecuted,1,,,,,,,1,2
Method,example.DisabledTestsDemo.testWillBeSkipped,1,,,,,,,1,2
Class,example.DisplayNameDemo,3,1,1,0,0,2,3,,14
Method,example.DisplayNameDemo.testWithDisplayNameContainingEmoji,1,,,,,,,1,2
Method,example.DisplayNameDemo.testWithDisplayNameContainingSpaces,1,,,,,,,1,2
Method,example.DisplayNameDemo.testWithDisplayNameContainingSpecialCharacters,1,,,,,,,1,2
Public Class,example.DocumentationTestSuite,0,0,1,0,0,0,0,,2
Class,example.DynamicTestsDemo,20,1,1,0,0,13,8,,71
Method,example.DynamicTestsDemo.dynamicTestsFromCollection,3,,,,,,,1,6
Lambda Method,example.DynamicTestsDemo.dynamicTestsFromCollection.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,example.DynamicTestsDemo.dynamicTestsFromCollection.(lambda_expr_2),1,,,,,,,1,1
Method,example.DynamicTestsDemo.dynamicTestsFromIntStream,3,,,,,,,1,4
Lambda Method,example.DynamicTestsDemo.dynamicTestsFromIntStream.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,example.DynamicTestsDemo.dynamicTestsFromIntStream.(lambda_expr_2),2,,,,,,,1,1
Lambda Method,example.DynamicTestsDemo.dynamicTestsFromIntStream.(lambda_expr_2).(lambda_expr_3),1,,,,,,,1,1
Method,example.DynamicTestsDemo.dynamicTestsFromIterable,3,,,,,,,1,6
Lambda Method,example.DynamicTestsDemo.dynamicTestsFromIterable.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,example.DynamicTestsDemo.dynamicTestsFromIterable.(lambda_expr_2),1,,,,,,,1,1
Method,example.DynamicTestsDemo.dynamicTestsFromIterator,3,,,,,,,1,6
Lambda Method,example.DynamicTestsDemo.dynamicTestsFromIterator.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,example.DynamicTestsDemo.dynamicTestsFromIterator.(lambda_expr_2),1,,,,,,,1,1
Method,example.DynamicTestsDemo.dynamicTestsFromStream,2,,,,,,,1,4
Lambda Method,example.DynamicTestsDemo.dynamicTestsFromStream.(lambda_expr_1),2,,,,,,,1,1
Lambda Method,example.DynamicTestsDemo.dynamicTestsFromStream.(lambda_expr_1).(lambda_expr_2),1,,,,,,,1,1
Method,example.DynamicTestsDemo.dynamicTestsWithContainers,2,,,,,,,1,10
Lambda Method,example.DynamicTestsDemo.dynamicTestsWithContainers.(lambda_expr_1),4,,,,,,,1,7
Lambda Method,example.DynamicTestsDemo.dynamicTestsWithContainers.(lambda_expr_1).(lambda_expr_2),1,,,,,,,1,1
Lambda Method,example.DynamicTestsDemo.dynamicTestsWithContainers.(lambda_expr_1).(lambda_expr_3),1,,,,,,,1,1
Lambda Method,example.DynamicTestsDemo.dynamicTestsWithContainers.(lambda_expr_1).(lambda_expr_4),1,,,,,,,1,1
Method,example.DynamicTestsDemo.dynamicTestsWithInvalidReturnType,1,,,,,,,1,3
Method,example.DynamicTestsDemo.generateRandomNumberOfTests,3,,,,,,,1,21
Anonymous Class,example.DynamicTestsDemo.generateRandomNumberOfTests.(Anon_1),2,1,2,25,0,3,2,,15
Public Method,example.DynamicTestsDemo.generateRandomNumberOfTests.(Anon_1).hasNext,1,,,,,,,1,4
Public Method,example.DynamicTestsDemo.generateRandomNumberOfTests.(Anon_1).next,1,,,,,,,1,3
Lambda Method,example.DynamicTestsDemo.generateRandomNumberOfTests.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,example.DynamicTestsDemo.generateRandomNumberOfTests.(lambda_expr_2),1,,,,,,,1,1
Public Annotation,example.Fast,0,0,0,0,0,0,0,,2
Class,example.FirstJUnit5Tests,1,1,1,0,0,2,1,,6
Method,example.FirstJUnit5Tests.myFirstTest,1,,,,,,,1,3
Class,example.HamcrestAssertionDemo,1,1,1,0,0,1,1,,6
Method,example.HamcrestAssertionDemo.assertWithHamcrestMatcher,1,,,,,,,1,3
Public Class,example.JUnit4ClassDemo,2,1,1,0,0,3,2,,10
Method,example.JUnit4ClassDemo.failingTest,1,,,,,,,1,3
Method,example.JUnit4ClassDemo.succeedingTest,1,,,,,,,1,2
Public Class,example.JUnit4SuiteDemo,0,0,1,0,0,0,0,,2
Public Class,example.JUnit4Tests,1,1,1,0,0,1,1,,5
Public Method,example.JUnit4Tests.standardJUnit4Test,1,,,,,,,1,2
Class,example.MyTestClass,0,0,1,0,0,0,0,,2
Class,example.ParameterizedTestDemo,25,1,1,0,0,27,23,,134
Static Class,example.ParameterizedTestDemo.MyArgumentsProvider,1,1,1,0,0,4,1,,6
Public Method,example.ParameterizedTestDemo.MyArgumentsProvider.provideArguments,1,,,,,,,1,3
Static Class,example.ParameterizedTestDemo.ToStringArgumentConverter,1,1,2,0,0,3,1,,7
Protected Method,example.ParameterizedTestDemo.ToStringArgumentConverter.convert,1,,,,,,,1,4
Method,example.ParameterizedTestDemo.afterEach,1,,,,,,,1,2
Method,example.ParameterizedTestDemo.beforeEach,1,,,,,,,1,2
Private Static Method,example.ParameterizedTestDemo.isPalindrome,3,,,,,,,3,9
Method,example.ParameterizedTestDemo.palindromes,1,,,,,,,1,3
Static Method,example.ParameterizedTestDemo.range,1,,,,,,,1,3
Static Method,example.ParameterizedTestDemo.stringIntAndListProvider,1,,,,,,,1,6
Static Method,example.ParameterizedTestDemo.stringProvider,1,,,,,,,1,3
Method,example.ParameterizedTestDemo.testWithArgumentsSource,1,,,,,,,1,3
Method,example.ParameterizedTestDemo.testWithCsvFileSource,1,,,,,,,1,4
Method,example.ParameterizedTestDemo.testWithCsvSource,1,,,,,,,1,4
Method,example.ParameterizedTestDemo.testWithCustomDisplayNames,1,,,,,,,1,2
Method,example.ParameterizedTestDemo.testWithEnumSource,1,,,,,,,1,3
Method,example.ParameterizedTestDemo.testWithEnumSourceExclude,1,,,,,,,1,4
Method,example.ParameterizedTestDemo.testWithEnumSourceInclude,1,,,,,,,1,3
Method,example.ParameterizedTestDemo.testWithEnumSourceRegex,1,,,,,,,1,5
Method,example.ParameterizedTestDemo.testWithExplicitArgumentConversion,1,,,,,,,1,3
Method,example.ParameterizedTestDemo.testWithExplicitJavaTimeConverter,1,,,,,,,1,3
Method,example.ParameterizedTestDemo.testWithImplicitArgumentConversion,1,,,,,,,1,3
Method,example.ParameterizedTestDemo.testWithMultiArgMethodSource,1,,,,,,,1,5
Method,example.ParameterizedTestDemo.testWithRangeMethodSource,1,,,,,,,1,3
Method,example.ParameterizedTestDemo.testWithRegularParameterResolver,1,,,,,,,1,3
Method,example.ParameterizedTestDemo.testWithSimpleMethodSource,1,,,,,,,1,3
Method,example.ParameterizedTestDemo.testWithValueSource,1,,,,,,,1,3
Class,example.Person,3,1,1,33,0,1,3,,14
Constructor,example.Person.Person,1,,,,,,,1,4
Method,example.Person.getFirstName,1,,,,,,,1,3
Method,example.Person.getLastName,1,,,,,,,1,3
Class,example.RepeatedTestsDemo,6,1,1,83,0,8,6,,32
Method,example.RepeatedTestsDemo.beforeEach,1,,,,,,,1,7
Method,example.RepeatedTestsDemo.customDisplayName,1,,,,,,,1,3
Method,example.RepeatedTestsDemo.customDisplayNameWithLongPattern,1,,,,,,,1,3
Method,example.RepeatedTestsDemo.repeatedTest,1,,,,,,,1,2
Method,example.RepeatedTestsDemo.repeatedTestInGerman,1,,,,,,,1,2
Method,example.RepeatedTestsDemo.repeatedTestWithRepetitionInfo,1,,,,,,,1,3
Class,example.StandardTests,7,1,1,0,0,8,7,,26
Method,example.StandardTests.failingTest,1,,,,,,,1,3
Method,example.StandardTests.init,1,,,,,,,1,2
Static Method,example.StandardTests.initAll,1,,,,,,,1,2
Method,example.StandardTests.skippedTest,1,,,,,,,1,2
Method,example.StandardTests.succeedingTest,1,,,,,,,1,2
Method,example.StandardTests.tearDown,1,,,,,,,1,2
Static Method,example.StandardTests.tearDownAll,1,,,,,,,1,2
Class,example.TaggingDemo,1,1,1,0,0,2,1,,6
Method,example.TaggingDemo.testingTaxCalculation,1,,,,,,,1,2
Class,example.TestInfoDemo,4,1,1,0,0,7,4,,20
Constructor,example.TestInfoDemo.TestInfoDemo,1,,,,,,,1,3
Method,example.TestInfoDemo.init,1,,,,,,,1,4
Method,example.TestInfoDemo.test1,1,,,,,,,1,4
Method,example.TestInfoDemo.test2,1,,,,,,,1,2
Class,example.TestReporterDemo,2,1,1,0,0,3,2,,13
Method,example.TestReporterDemo.reportSeveralValues,1,,,,,,,1,6
Method,example.TestReporterDemo.reportSingleValue,1,,,,,,,1,3
Class,example.TestTemplateDemo,1,1,1,0,0,4,1,,40
Static Class,example.TestTemplateDemo.MyTestTemplateInvocationContextProvider,3,1,1,0,0,5,3,,33
Private Method,example.TestTemplateDemo.MyTestTemplateInvocationContextProvider.invocationContext,1,,,,,,,1,23
Anonymous Class,example.TestTemplateDemo.MyTestTemplateInvocationContextProvider.invocationContext.(Anon_1),2,1,1,0,0,5,2,,20
Public Method,example.TestTemplateDemo.MyTestTemplateInvocationContextProvider.invocationContext.(Anon_1).getAdditionalExtensions,1,,,,,,,1,14
Anonymous Class,example.TestTemplateDemo.MyTestTemplateInvocationContextProvider.invocationContext.(Anon_1).getAdditionalExtensions.(Anon_2),2,1,1,0,0,5,2,,11
Public Method,example.TestTemplateDemo.MyTestTemplateInvocationContextProvider.invocationContext.(Anon_1).getAdditionalExtensions.(Anon_2).resolveParameter,1,,,,,,,1,4
Public Method,example.TestTemplateDemo.MyTestTemplateInvocationContextProvider.invocationContext.(Anon_1).getAdditionalExtensions.(Anon_2).supportsParameter,1,,,,,,,1,4
Public Method,example.TestTemplateDemo.MyTestTemplateInvocationContextProvider.invocationContext.(Anon_1).getDisplayName,1,,,,,,,1,3
Public Method,example.TestTemplateDemo.MyTestTemplateInvocationContextProvider.provideTestTemplateInvocationContexts,1,,,,,,,1,3
Public Method,example.TestTemplateDemo.MyTestTemplateInvocationContextProvider.supportsTestTemplate,1,,,,,,,1,3
Method,example.TestTemplateDemo.testTemplate,1,,,,,,,1,3
Class,example.TestingAStackDemo,1,1,1,100,0,4,1,,57
Class,example.TestingAStackDemo.WhenNew,6,1,1,0,0,7,4,,47
Class,example.TestingAStackDemo.WhenNew.AfterPushing,4,1,1,25,0,5,4,,24
Method,example.TestingAStackDemo.WhenNew.AfterPushing.isNotEmpty,1,,,,,,,1,3
Method,example.TestingAStackDemo.WhenNew.AfterPushing.pushAnElement,1,,,,,,,1,3
Method,example.TestingAStackDemo.WhenNew.AfterPushing.returnElementWhenPeeked,1,,,,,,,1,4
Method,example.TestingAStackDemo.WhenNew.AfterPushing.returnElementWhenPopped,1,,,,,,,1,4
Method,example.TestingAStackDemo.WhenNew.createNewStack,1,,,,,,,1,3
Method,example.TestingAStackDemo.WhenNew.isEmpty,1,,,,,,,1,3
Method,example.TestingAStackDemo.WhenNew.throwsExceptionWhenPeeked,2,,,,,,,1,3
Lambda Method,example.TestingAStackDemo.WhenNew.throwsExceptionWhenPeeked.(lambda_expr_1),1,,,,,,,1,1
Method,example.TestingAStackDemo.WhenNew.throwsExceptionWhenPopped,2,,,,,,,1,3
Lambda Method,example.TestingAStackDemo.WhenNew.throwsExceptionWhenPopped.(lambda_expr_1),1,,,,,,,1,1
Method,example.TestingAStackDemo.isInstantiatedWithNew,1,,,,,,,1,3
Class,example.UsingTheLauncherDemo,2,1,1,0,0,12,2,,33
Method,example.UsingTheLauncherDemo.discovery,1,,,,,,,1,13
Method,example.UsingTheLauncherDemo.execution,1,,,,,,,1,15
Package,example.defaultmethods,9,1,,,,,12,,68
Public Generic Interface,example.defaultmethods.ComparableContract,3,1,1,0,1,2,4,,20
TypeVariable,example.defaultmethods.ComparableContract.T,0,0,2,0,0,0,0,,0
Abstract Method,example.defaultmethods.ComparableContract.createSmallerValue,0,,,,,,,0,1
Method,example.defaultmethods.ComparableContract.returnsNegativeNumberComparedToSmallerValue,1,,,,,,,1,5
Method,example.defaultmethods.ComparableContract.returnsPositiveNumberComparedToSmallerValue,1,,,,,,,1,5
Method,example.defaultmethods.ComparableContract.returnsZeroWhenComparedToItself,1,,,,,,,1,4
Public Generic Interface,example.defaultmethods.EqualsContract,3,1,1,0,1,2,4,,20
TypeVariable,example.defaultmethods.EqualsContract.T,0,0,1,0,0,0,0,,0
Abstract Method,example.defaultmethods.EqualsContract.createNotEqualValue,0,,,,,,,0,1
Method,example.defaultmethods.EqualsContract.valueDoesNotEqualDifferentValue,1,,,,,,,1,6
Method,example.defaultmethods.EqualsContract.valueDoesNotEqualNull,1,,,,,,,1,4
