timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1647963113885,235,https://blazedemo.com/-3,200,OK,Thread Group 1-98,text,true,,39488,619,100,100,https://blazedemo.com/assets/bootstrap-table.js,189,0,78
1647963113885,254,https://blazedemo.com/-4,200,OK,Thread Group 1-98,text,true,,126767,618,100,100,https://blazedemo.com/assets/bootstrap.min.css,158,0,76
1647963113885,189,https://blazedemo.com/-5,200,OK,Thread Group 1-98,text,true,,4067,620,100,100,https://blazedemo.com/assets/bootstrap-table.css,186,0,83
1647963113598,538,Test,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-98,,true,,286513,3704,100,100,null,281,3,63
1647963113702,477,https://blazedemo.com/,200,OK,Thread Group 1-99,text,true,,286513,3704,100,100,https://blazedemo.com/,234,0,66
1647963113702,236,https://blazedemo.com/-0,200,OK,Thread Group 1-99,text,true,,3228,594,100,100,https://blazedemo.com/,234,0,66
1647963113939,169,https://blazedemo.com/-1,200,OK,Thread Group 1-99,text,true,,83982,636,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,55,0,30
1647963113939,170,https://blazedemo.com/-2,200,OK,Thread Group 1-99,text,true,,28981,617,100,100,https://blazedemo.com/assets/bootstrap.min.js,136,0,69
1647963113939,117,https://blazedemo.com/-3,200,OK,Thread Group 1-99,text,true,,39488,619,100,100,https://blazedemo.com/assets/bootstrap-table.js,79,0,0
1647963113939,240,https://blazedemo.com/-4,200,OK,Thread Group 1-99,text,true,,126767,618,100,100,https://blazedemo.com/assets/bootstrap.min.css,164,0,86
1647963113939,160,https://blazedemo.com/-5,200,OK,Thread Group 1-99,text,true,,4067,620,100,100,https://blazedemo.com/assets/bootstrap-table.css,157,0,83
1647963113701,477,Test,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-99,,true,,286513,3704,100,100,null,234,2,66
1647963113799,440,https://blazedemo.com/,200,OK,Thread Group 1-100,text,true,,286513,3704,100,100,https://blazedemo.com/,238,0,69
1647963113799,240,https://blazedemo.com/-0,200,OK,Thread Group 1-100,text,true,,3228,594,100,100,https://blazedemo.com/,238,0,69
1647963114040,105,https://blazedemo.com/-1,200,OK,Thread Group 1-100,text,true,,83982,636,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,56,0,36
1647963114040,105,https://blazedemo.com/-2,200,OK,Thread Group 1-100,text,true,,28981,617,100,100,https://blazedemo.com/assets/bootstrap.min.js,81,0,0
1647963114040,183,https://blazedemo.com/-3,200,OK,Thread Group 1-100,text,true,,39488,619,100,100,https://blazedemo.com/assets/bootstrap-table.js,146,0,79
1647963114040,199,https://blazedemo.com/-4,200,OK,Thread Group 1-100,text,true,,126767,618,100,100,https://blazedemo.com/assets/bootstrap.min.css,145,0,71
1647963114040,151,https://blazedemo.com/-5,200,OK,Thread Group 1-100,text,true,,4067,620,100,100,https://blazedemo.com/assets/bootstrap-table.css,150,0,74
1647963113799,440,Test,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-100,,true,,286513,3704,100,100,null,238,1,69
1647963115415,265,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-79,text,true,,6714,4497,100,100,https://blazedemo.com/reserve.php,176,0,0
1647963115415,176,https://blazedemo.com/reserve.php-0,200,OK,Thread Group 1-79,text,true,,5795,709,100,100,https://blazedemo.com/reserve.php,176,0,0
1647963115592,17,https://blazedemo.com/reserve.php-1,304,Not Modified,Thread Group 1-79,,true,,215,742,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
1647963115592,63,https://blazedemo.com/reserve.php-2,304,Not Modified,Thread Group 1-79,,true,,176,760,100,100,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1647963115592,60,https://blazedemo.com/reserve.php-3,304,Not Modified,Thread Group 1-79,,true,,176,762,100,100,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1647963115592,88,https://blazedemo.com/reserve.php-4,304,Not Modified,Thread Group 1-79,,true,,177,762,100,100,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1647963115592,60,https://blazedemo.com/reserve.php-5,304,Not Modified,Thread Group 1-79,,true,,175,762,100,100,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1647963112330,265,Find Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-79,,true,,6714,4497,100,100,null,176,3085,0
1647963115466,229,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-61,text,true,,6714,4497,100,100,https://blazedemo.com/reserve.php,159,0,0
1647963115466,161,https://blazedemo.com/reserve.php-0,200,OK,Thread Group 1-61,text,true,,5795,709,100,100,https://blazedemo.com/reserve.php,159,0,0
1647963115628,17,https://blazedemo.com/reserve.php-1,304,Not Modified,Thread Group 1-61,,true,,215,742,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
1647963115628,63,https://blazedemo.com/reserve.php-2,304,Not Modified,Thread Group 1-61,,true,,176,760,100,100,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1647963115628,63,https://blazedemo.com/reserve.php-3,304,Not Modified,Thread Group 1-61,,true,,176,762,100,100,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1647963115628,67,https://blazedemo.com/reserve.php-4,304,Not Modified,Thread Group 1-61,,true,,177,762,100,100,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1647963115628,64,https://blazedemo.com/reserve.php-5,304,Not Modified,Thread Group 1-61,,true,,175,762,100,100,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1647963111213,229,Find Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-61,,true,,6714,4497,100,100,null,159,4253,0
1647963115984,268,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-91,text,true,,6718,4497,100,100,https://blazedemo.com/reserve.php,196,0,0
1647963115984,196,https://blazedemo.com/reserve.php-0,200,OK,Thread Group 1-91,text,true,,5795,709,100,100,https://blazedemo.com/reserve.php,196,0,0
1647963116181,20,https://blazedemo.com/reserve.php-1,304,Not Modified,Thread Group 1-91,,true,,215,742,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
1647963116181,65,https://blazedemo.com/reserve.php-2,304,Not Modified,Thread Group 1-91,,true,,180,760,100,100,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1647963116181,71,https://blazedemo.com/reserve.php-3,304,Not Modified,Thread Group 1-91,,true,,176,762,100,100,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1647963116181,63,https://blazedemo.com/reserve.php-4,304,Not Modified,Thread Group 1-91,,true,,177,762,100,100,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1647963116181,69,https://blazedemo.com/reserve.php-5,304,Not Modified,Thread Group 1-91,,true,,175,762,100,100,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1647963113370,268,Find Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-91,,true,,6718,4497,100,100,null,196,2614,0
1647963116175,293,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-39,text,true,,6714,4497,100,100,https://blazedemo.com/reserve.php,186,0,0
1647963116175,187,https://blazedemo.com/reserve.php-0,200,OK,Thread Group 1-39,text,true,,5795,709,100,100,https://blazedemo.com/reserve.php,186,0,0
1647963116363,21,https://blazedemo.com/reserve.php-1,304,Not Modified,Thread Group 1-39,,true,,215,742,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
1647963116363,105,https://blazedemo.com/reserve.php-2,304,Not Modified,Thread Group 1-39,,true,,176,760,100,100,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1647963116363,65,https://blazedemo.com/reserve.php-3,304,Not Modified,Thread Group 1-39,,true,,176,762,100,100,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1647963116363,67,https://blazedemo.com/reserve.php-4,304,Not Modified,Thread Group 1-39,,true,,177,762,100,100,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1647963116363,68,https://blazedemo.com/reserve.php-5,304,Not Modified,Thread Group 1-39,,true,,175,762,100,100,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1647963108332,293,Find Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-39,,true,,6714,4497,100,100,null,186,7843,0
1647963117598,356,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-14,text,true,,6714,4497,100,100,https://blazedemo.com/reserve.php,255,0,0
1647963117598,255,https://blazedemo.com/reserve.php-0,200,OK,Thread Group 1-14,text,true,,5795,709,100,100,https://blazedemo.com/reserve.php,255,0,0
1647963117854,21,https://blazedemo.com/reserve.php-1,304,Not Modified,Thread Group 1-14,,true,,215,742,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
1647963117854,100,https://blazedemo.com/reserve.php-2,304,Not Modified,Thread Group 1-14,,true,,176,760,100,100,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1647963117854,100,https://blazedemo.com/reserve.php-3,304,Not Modified,Thread Group 1-14,,true,,176,762,100,100,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1647963117854,65,https://blazedemo.com/reserve.php-4,304,Not Modified,Thread Group 1-14,,true,,177,762,100,100,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1647963117854,69,https://blazedemo.com/reserve.php-5,304,Not Modified,Thread Group 1-14,,true,,175,762,100,100,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1647963105805,356,Find Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-14,,true,,6714,4497,100,100,null,255,11794,0
1647963118277,357,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-10,text,true,,89871,4496,100,100,https://blazedemo.com/purchase.php,282,0,0
1647963118277,283,https://blazedemo.com/purchase.php-0,200,OK,Thread Group 1-10,text,true,,5185,758,100,100,https://blazedemo.com/purchase.php,282,0,0
1647963118560,31,https://blazedemo.com/purchase.php-1,200,OK,Thread Group 1-10,text,true,,83982,692,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,24,0,0
1647963118560,69,https://blazedemo.com/purchase.php-2,304,Not Modified,Thread Group 1-10,,true,,176,760,100,100,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1647963118560,74,https://blazedemo.com/purchase.php-3,304,Not Modified,Thread Group 1-10,,true,,176,762,100,100,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1647963118560,73,https://blazedemo.com/purchase.php-4,304,Not Modified,Thread Group 1-10,,true,,177,762,100,100,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1647963118560,74,https://blazedemo.com/purchase.php-5,304,Not Modified,Thread Group 1-10,,true,,175,762,100,100,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1647963114132,357,choose a flight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,89871,4496,100,100,null,282,4146,0
1647963118332,349,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-33,text,true,,6714,4497,100,100,https://blazedemo.com/reserve.php,275,0,0
1647963118332,275,https://blazedemo.com/reserve.php-0,200,OK,Thread Group 1-33,text,true,,5795,709,100,100,https://blazedemo.com/reserve.php,275,0,0
1647963118608,23,https://blazedemo.com/reserve.php-1,304,Not Modified,Thread Group 1-33,,true,,215,742,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
1647963118608,73,https://blazedemo.com/reserve.php-2,304,Not Modified,Thread Group 1-33,,true,,176,760,100,100,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1647963118608,70,https://blazedemo.com/reserve.php-3,304,Not Modified,Thread Group 1-33,,true,,176,762,100,100,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1647963118608,67,https://blazedemo.com/reserve.php-4,304,Not Modified,Thread Group 1-33,,true,,177,762,100,100,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1647963118608,68,https://blazedemo.com/reserve.php-5,304,Not Modified,Thread Group 1-33,,true,,175,762,100,100,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1647963107662,349,Find Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-33,,true,,6714,4497,100,100,null,275,10670,0
1647963118464,284,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-5,text,true,,89871,4496,100,100,https://blazedemo.com/purchase.php,207,0,0
1647963118464,207,https://blazedemo.com/purchase.php-0,200,OK,Thread Group 1-5,text,true,,5185,758,100,100,https://blazedemo.com/purchase.php,207,0,0
1647963118672,53,https://blazedemo.com/purchase.php-1,200,OK,Thread Group 1-5,text,true,,83982,692,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,25,0,0
1647963118672,71,https://blazedemo.com/purchase.php-2,304,Not Modified,Thread Group 1-5,,true,,176,760,100,100,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1647963118672,76,https://blazedemo.com/purchase.php-3,304,Not Modified,Thread Group 1-5,,true,,176,762,100,100,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1647963118672,68,https://blazedemo.com/purchase.php-4,304,Not Modified,Thread Group 1-5,,true,,177,762,100,100,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1647963118672,67,https://blazedemo.com/purchase.php-5,304,Not Modified,Thread Group 1-5,,true,,175,762,100,100,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1647963106538,284,choose a flight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,89871,4496,100,100,null,207,11926,0
1647963118555,260,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-58,text,true,,6714,4497,100,100,https://blazedemo.com/reserve.php,176,0,0
1647963118555,176,https://blazedemo.com/reserve.php-0,200,OK,Thread Group 1-58,text,true,,5795,709,100,100,https://blazedemo.com/reserve.php,176,0,0
1647963118732,23,https://blazedemo.com/reserve.php-1,304,Not Modified,Thread Group 1-58,,true,,215,742,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
1647963118732,71,https://blazedemo.com/reserve.php-2,304,Not Modified,Thread Group 1-58,,true,,176,760,100,100,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1647963118732,83,https://blazedemo.com/reserve.php-3,304,Not Modified,Thread Group 1-58,,true,,176,762,100,100,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1647963118732,71,https://blazedemo.com/reserve.php-4,304,Not Modified,Thread Group 1-58,,true,,177,762,100,100,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1647963118732,78,https://blazedemo.com/reserve.php-5,304,Not Modified,Thread Group 1-58,,true,,175,762,100,100,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1647963110343,260,Find Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-58,,true,,6714,4497,100,100,null,176,8213,0
1647963119182,446,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-81,text,true,,6714,4497,100,100,https://blazedemo.com/reserve.php,351,0,0
1647963119182,351,https://blazedemo.com/reserve.php-0,200,OK,Thread Group 1-81,text,true,,5795,709,100,100,https://blazedemo.com/reserve.php,351,0,0
1647963119534,23,https://blazedemo.com/reserve.php-1,304,Not Modified,Thread Group 1-81,,true,,215,742,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
1647963119534,66,https://blazedemo.com/reserve.php-2,304,Not Modified,Thread Group 1-81,,true,,176,760,100,100,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1647963119534,66,https://blazedemo.com/reserve.php-3,304,Not Modified,Thread Group 1-81,,true,,176,762,100,100,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1647963119534,79,https://blazedemo.com/reserve.php-4,304,Not Modified,Thread Group 1-81,,true,,177,762,100,100,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1647963119534,94,https://blazedemo.com/reserve.php-5,304,Not Modified,Thread Group 1-81,,true,,175,762,100,100,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1647963112408,446,Find Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-81,,true,,6714,4497,100,100,null,351,6774,0
1647963119384,501,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-30,text,true,,6714,4497,100,100,https://blazedemo.com/reserve.php,417,0,0
1647963119384,420,https://blazedemo.com/reserve.php-0,200,OK,Thread Group 1-30,text,true,,5795,709,100,100,https://blazedemo.com/reserve.php,417,0,0
1647963119804,20,https://blazedemo.com/reserve.php-1,304,Not Modified,Thread Group 1-30,,true,,215,742,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
1647963119804,81,https://blazedemo.com/reserve.php-2,304,Not Modified,Thread Group 1-30,,true,,176,760,100,100,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1647963119804,81,https://blazedemo.com/reserve.php-3,304,Not Modified,Thread Group 1-30,,true,,176,762,100,100,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1647963119805,64,https://blazedemo.com/reserve.php-4,304,Not Modified,Thread Group 1-30,,true,,177,762,100,100,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1647963119805,63,https://blazedemo.com/reserve.php-5,304,Not Modified,Thread Group 1-30,,true,,175,762,100,100,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1647963107343,501,Find Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-30,,true,,6714,4497,100,100,null,417,12041,0
1647963119443,463,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-39,text,true,,89871,4496,100,100,https://blazedemo.com/purchase.php,384,0,0
1647963119443,386,https://blazedemo.com/purchase.php-0,200,OK,Thread Group 1-39,text,true,,5185,758,100,100,https://blazedemo.com/purchase.php,384,0,0
1647963119830,22,https://blazedemo.com/purchase.php-1,200,OK,Thread Group 1-39,text,true,,83982,692,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,15,0,0
1647963119830,72,https://blazedemo.com/purchase.php-2,304,Not Modified,Thread Group 1-39,,true,,176,760,100,100,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1647963119830,76,https://blazedemo.com/purchase.php-3,304,Not Modified,Thread Group 1-39,,true,,176,762,100,100,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1647963119830,72,https://blazedemo.com/purchase.php-4,304,Not Modified,Thread Group 1-39,,true,,177,762,100,100,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1647963119830,74,https://blazedemo.com/purchase.php-5,304,Not Modified,Thread Group 1-39,,true,,175,762,100,100,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1647963116468,463,choose a flight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-39,,true,,89871,4496,100,100,null,384,2975,0
1647963119791,275,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-54,text,true,,6714,4497,100,100,https://blazedemo.com/reserve.php,201,0,0
1647963119791,201,https://blazedemo.com/reserve.php-0,200,OK,Thread Group 1-54,text,true,,5795,709,100,100,https://blazedemo.com/reserve.php,201,0,0
1647963119993,27,https://blazedemo.com/reserve.php-1,304,Not Modified,Thread Group 1-54,,true,,215,742,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
1647963119993,70,https://blazedemo.com/reserve.php-2,304,Not Modified,Thread Group 1-54,,true,,176,760,100,100,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1647963119993,73,https://blazedemo.com/reserve.php-3,304,Not Modified,Thread Group 1-54,,true,,176,762,100,100,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1647963119993,71,https://blazedemo.com/reserve.php-4,304,Not Modified,Thread Group 1-54,,true,,177,762,100,100,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1647963119993,71,https://blazedemo.com/reserve.php-5,304,Not Modified,Thread Group 1-54,,true,,175,762,100,100,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1647963109675,275,Find Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-54,,true,,6714,4497,100,100,null,201,10116,0
1647963120779,326,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-25,text,true,,6714,4497,100,100,https://blazedemo.com/reserve.php,249,0,0
1647963120779,249,https://blazedemo.com/reserve.php-0,200,OK,Thread Group 1-25,text,true,,5795,709,100,100,https://blazedemo.com/reserve.php,249,0,0
1647963121029,28,https://blazedemo.com/reserve.php-1,304,Not Modified,Thread Group 1-25,,true,,215,742,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
1647963121029,71,https://blazedemo.com/reserve.php-2,304,Not Modified,Thread Group 1-25,,true,,176,760,100,100,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1647963121029,69,https://blazedemo.com/reserve.php-3,304,Not Modified,Thread Group 1-25,,true,,176,762,100,100,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1647963121029,69,https://blazedemo.com/reserve.php-4,304,Not Modified,Thread Group 1-25,,true,,177,762,100,100,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1647963121029,76,https://blazedemo.com/reserve.php-5,304,Not Modified,Thread Group 1-25,,true,,175,762,100,100,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1647963106906,326,Find Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-25,,true,,6714,4497,100,100,null,249,13874,0
1647963121231,288,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-30,text,true,,89871,4496,100,100,https://blazedemo.com/purchase.php,208,0,0
1647963121231,208,https://blazedemo.com/purchase.php-0,200,OK,Thread Group 1-30,text,true,,5185,758,100,100,https://blazedemo.com/purchase.php,208,0,0
1647963121441,34,https://blazedemo.com/purchase.php-1,200,OK,Thread Group 1-30,text,true,,83982,692,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,18,0,0
1647963121441,66,https://blazedemo.com/purchase.php-2,304,Not Modified,Thread Group 1-30,,true,,176,760,100,100,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1647963121441,66,https://blazedemo.com/purchase.php-3,304,Not Modified,Thread Group 1-30,,true,,176,762,100,100,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1647963121442,65,https://blazedemo.com/purchase.php-4,304,Not Modified,Thread Group 1-30,,true,,177,762,100,100,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1647963121442,77,https://blazedemo.com/purchase.php-5,304,Not Modified,Thread Group 1-30,,true,,175,762,100,100,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1647963119886,288,choose a flight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-30,,true,,89871,4496,100,100,null,208,1345,0
1647963121800,301,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-25,text,true,,89871,4496,100,100,https://blazedemo.com/purchase.php,227,0,0
1647963121800,227,https://blazedemo.com/purchase.php-0,200,OK,Thread Group 1-25,text,true,,5185,758,100,100,https://blazedemo.com/purchase.php,227,0,0
1647963122028,37,https://blazedemo.com/purchase.php-1,200,OK,Thread Group 1-25,text,true,,83982,692,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,21,0,0
1647963122028,73,https://blazedemo.com/purchase.php-2,304,Not Modified,Thread Group 1-25,,true,,176,760,100,100,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1647963122028,66,https://blazedemo.com/purchase.php-3,304,Not Modified,Thread Group 1-25,,true,,176,762,100,100,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1647963122028,68,https://blazedemo.com/purchase.php-4,304,Not Modified,Thread Group 1-25,,true,,177,762,100,100,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1647963122028,66,https://blazedemo.com/purchase.php-5,304,Not Modified,Thread Group 1-25,,true,,175,762,100,100,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1647963121106,301,choose a flight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-25,,true,,89871,4496,100,100,null,227,694,0
1647963122322,429,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-22,text,true,,89871,4496,100,100,https://blazedemo.com/purchase.php,342,0,0
1647963122322,346,https://blazedemo.com/purchase.php-0,200,OK,Thread Group 1-22,text,true,,5185,758,100,100,https://blazedemo.com/purchase.php,342,0,0
1647963122668,32,https://blazedemo.com/purchase.php-1,200,OK,Thread Group 1-22,text,true,,83982,692,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,21,0,0
1647963122668,74,https://blazedemo.com/purchase.php-2,304,Not Modified,Thread Group 1-22,,true,,176,760,100,100,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1647963122668,70,https://blazedemo.com/purchase.php-3,304,Not Modified,Thread Group 1-22,,true,,176,762,100,100,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1647963122668,64,https://blazedemo.com/purchase.php-4,304,Not Modified,Thread Group 1-22,,true,,177,762,100,100,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1647963122669,82,https://blazedemo.com/purchase.php-5,304,Not Modified,Thread Group 1-22,,true,,175,762,100,100,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1647963114016,429,choose a flight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-22,,true,,89871,4496,100,100,null,342,8306,0
1647963122585,241,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-6,text,true,,89871,4496,100,100,https://blazedemo.com/purchase.php,163,0,0
1647963122585,163,https://blazedemo.com/purchase.php-0,200,OK,Thread Group 1-6,text,true,,5185,758,100,100,https://blazedemo.com/purchase.php,163,0,0
1647963122749,38,https://blazedemo.com/purchase.php-1,200,OK,Thread Group 1-6,text,true,,83982,692,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,25,0,0
1647963122749,71,https://blazedemo.com/purchase.php-2,304,Not Modified,Thread Group 1-6,,true,,176,760,100,100,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1647963122749,77,https://blazedemo.com/purchase.php-3,304,Not Modified,Thread Group 1-6,,true,,176,762,100,100,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1647963122749,72,https://blazedemo.com/purchase.php-4,304,Not Modified,Thread Group 1-6,,true,,177,762,100,100,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1647963122749,74,https://blazedemo.com/purchase.php-5,304,Not Modified,Thread Group 1-6,,true,,175,762,100,100,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1647963113243,241,choose a flight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,89871,4496,100,100,null,163,9342,0
1647963122878,480,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-74,text,true,,6714,4497,100,100,https://blazedemo.com/reserve.php,401,0,0
1647963122878,402,https://blazedemo.com/reserve.php-0,200,OK,Thread Group 1-74,text,true,,5795,709,100,100,https://blazedemo.com/reserve.php,401,0,0
1647963123281,21,https://blazedemo.com/reserve.php-1,304,Not Modified,Thread Group 1-74,,true,,215,742,100,100,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
1647963123281,77,https://blazedemo.com/reserve.php-2,304,Not Modified,Thread Group 1-74,,true,,176,760,100,100,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
